Molecule ChEMBL ID,Parent Molecule ChEMBL ID,Parent Molecule Name,Warning Type,Warning Class,Description,Country/Year,EFO ID,EFO Term,EFO ID for Warning Class,References
CHEMBL282052,CHEMBL282052,METHAQUALONE,Withdrawn,misuse,Overdose,United States: 1984,EFO:0020911,overdose,EFO:0011049,Type: FDA RefID: 20170304075943/https://www.fda.gov/downloads/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/UCM306183.pdf URL: https://web.archive.org/web/20170304075943/https://www.fda.gov/downloads/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/UCM306183.pdf|Type: FDA RefID: 20170304075943/https://www.fda.gov/downloads/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/UCM306183.pdf URL: https://web.archive.org/web/20170304075943/https://www.fda.gov/downloads/AboutFDA/CentersOffices/OfficeofMedicalProductsandTobacco/CDER/UCM306183.pdf
CHEMBL1201468,CHEMBL1201468,"ESTROGENS, ESTERIFIED",Black Box Warning,None,None,United States: None,None,None,None,
CHEMBL1201119,CHEMBL1544,LIOTHYRONINE,Black Box Warning,None,None,United States: None,None,None,None,Type: DailyMed RefID: 57744c7c-af44-4bc4-a5a8-79f05710f469 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=57744c7c-af44-4bc4-a5a8-79f05710f469|Type: DailyMed RefID: 4cd4baf4-18d2-434f-b80b-4f4b19996cf9 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4cd4baf4-18d2-434f-b80b-4f4b19996cf9|Type: DailyMed RefID: 892e63ef-3a60-45fa-b12b-d6795acc0956 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=892e63ef-3a60-45fa-b12b-d6795acc0956
CHEMBL34259,CHEMBL34259,METHOTREXATE,Black Box Warning,respiratory toxicity,None,United States: None,None,None,EFO:0011060,Type: DailyMed RefID: b080eb92-fc72-4ce6-a7ab-3f9ce2415526 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b080eb92-fc72-4ce6-a7ab-3f9ce2415526|Type: DailyMed RefID: aec9984e-34c5-481b-b6bf-9bb5caf1daf8 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=aec9984e-34c5-481b-b6bf-9bb5caf1daf8|Type: FDA RefID: 2a6afc4c-819d-4ba9-8040-4504519c116a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2a6afc4c-819d-4ba9-8040-4504519c116a|Type: FDA RefID: d0075461-0e7e-4967-9c9b-d6440e912c0e URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d0075461-0e7e-4967-9c9b-d6440e912c0e|Type: FDA RefID: 96e931f5-51ae-4bdf-a441-bb0dd26d4c0e URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=96e931f5-51ae-4bdf-a441-bb0dd26d4c0e|Type: DailyMed RefID: 346ec9ce-dc98-4a55-b55e-d3af11f2d703 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=346ec9ce-dc98-4a55-b55e-d3af11f2d703|Type: DailyMed RefID: 0d63ba29-b692-41b4-87e8-351265c8273f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0d63ba29-b692-41b4-87e8-351265c8273f|Type: FDA RefID: c33e84ba-4c0d-f738-e053-2995a90aa20a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c33e84ba-4c0d-f738-e053-2995a90aa20a|Type: FDA RefID: b0ed76b6-d9ac-c3dc-e053-2a95a90a49d4 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b0ed76b6-d9ac-c3dc-e053-2a95a90a49d4
CHEMBL1522,CHEMBL1522,ESZOPICLONE,Black Box Warning,None,None,United States: None,None,None,None,Type: DailyMed RefID: 4e5a2437-d1f2-499d-9c9f-e166172dea32 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4e5a2437-d1f2-499d-9c9f-e166172dea32|Type: DailyMed RefID: 33bc1c5f-c8cf-4c91-ad78-89d1d68d245d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=33bc1c5f-c8cf-4c91-ad78-89d1d68d245d
CHEMBL865,CHEMBL865,VALDECOXIB,Withdrawn,neurotoxicity,Risk for heart attack and stroke,"United States: 2005,Canada: 2005,New Zealand: 2005,Bhutan: 2005",EFO:0000712,stroke,EFO:0011057,Type: PubMed RefID: 21574210 URL: http://europepmc.org/abstract/MED/21574210
CHEMBL2108765,CHEMBL2108765,PUMACTANT,Withdrawn,None,Higher mortality rate in neonates given pumactant,United Kingdom: 2000,PATO:0001422,dead,None,Type: WHO RefID: EDM-QSM-2001.3 URL: https://www.who.int/publications/i/item/EDM-QSM-2001.3
CHEMBL1201458,CHEMBL1201458,ETHIODIZED OIL,Black Box Warning,misuse,None,United States: None,None,None,EFO:0011049,Type: DailyMed RefID: 511d1f64-5cb9-4baa-a123-96205467e59a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=511d1f64-5cb9-4baa-a123-96205467e59a
CHEMBL1200764,CHEMBL978,METHACHOLINE,Black Box Warning,None,None,United States: None,None,None,None,Type: DailyMed RefID: e8983096-65e6-41f2-8b6f-bbf0a7227307 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e8983096-65e6-41f2-8b6f-bbf0a7227307
CHEMBL2311071,CHEMBL2311071,VINYL CHLORIDE,Withdrawn,neurotoxicity,"associated with acute toxicity manifested by dizziness, headache, disorientation, and unconsciousness",United States: 1974,HP:0002315,Headache,EFO:0011057,Type: USGPO RefID: FR-1998-10-08/html/98-26923.htm URL: https://www.govinfo.gov/content/pkg/FR-1998-10-08/html/98-26923.htm|Type: USGPO RefID: FR-1998-10-08/html/98-26923.htm URL: https://www.govinfo.gov/content/pkg/FR-1998-10-08/html/98-26923.htm|Type: USGPO RefID: FR-1998-10-08/html/98-26923.htm URL: https://www.govinfo.gov/content/pkg/FR-1998-10-08/html/98-26923.htm|Type: USGPO RefID: FR-1998-10-08/html/98-26923.htm URL: https://www.govinfo.gov/content/pkg/FR-1998-10-08/html/98-26923.htm
CHEMBL2106217,CHEMBL87493,FENFLURAMINE,Black Box Warning,None,None,United States: None,None,None,None,Type: DailyMed RefID: e88f360e-33ad-4cd6-b2de-5ef885857c5d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e88f360e-33ad-4cd6-b2de-5ef885857c5d
CHEMBL6,CHEMBL6,INDOMETHACIN,Black Box Warning,gastrointestinal toxicity,None,United States: None,None,None,EFO:0011050,Type: DailyMed RefID: 4babe1c2-15f2-40af-b326-b256507a921c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4babe1c2-15f2-40af-b326-b256507a921c|Type: DailyMed RefID: 7b61c038-717c-0dee-4cab-d6aa55cbf28a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7b61c038-717c-0dee-4cab-d6aa55cbf28a|Type: DailyMed RefID: 33e16ca2-c857-8334-56d7-4e145122c09b URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=33e16ca2-c857-8334-56d7-4e145122c09b|Type: DailyMed RefID: 891ab059-a11e-0f81-e053-2995a90a03bf URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=891ab059-a11e-0f81-e053-2995a90a03bf|Type: DailyMed RefID: ce866d3a-7bea-4d82-9b7d-79e8a294c141 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ce866d3a-7bea-4d82-9b7d-79e8a294c141|Type: FDA RefID: 9236d783-d7b8-4486-94c6-5ecd876bc475 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9236d783-d7b8-4486-94c6-5ecd876bc475|Type: FDA RefID: 7e7175d7-5e43-4151-9702-88ac2cd44ef6 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7e7175d7-5e43-4151-9702-88ac2cd44ef6|Type: FDA RefID: 6a952450-3075-4e5d-9e2d-0647805e66e2 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6a952450-3075-4e5d-9e2d-0647805e66e2
CHEMBL3244648,CHEMBL34259,METHOTREXATE,Black Box Warning,hepatotoxicity,None,United States: None,None,None,EFO:0011052,Type: DailyMed RefID: 757d6cef-6696-7a1c-8074-01258aaa8bdd URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=757d6cef-6696-7a1c-8074-01258aaa8bdd|Type: DailyMed RefID: 9b34b1d8-d125-41a2-9f6f-3fab67b573bd URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9b34b1d8-d125-41a2-9f6f-3fab67b573bd|Type: DailyMed RefID: 0b54b5c4-2466-4f85-b9a0-ad93ec4a06a1 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0b54b5c4-2466-4f85-b9a0-ad93ec4a06a1|Type: FDA RefID: b0ed76b6-d9ac-c3dc-e053-2a95a90a49d4 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b0ed76b6-d9ac-c3dc-e053-2a95a90a49d4|Type: FDA RefID: c33e84ba-4c0d-f738-e053-2995a90aa20a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c33e84ba-4c0d-f738-e053-2995a90aa20a|Type: DailyMed RefID: b080eb92-fc72-4ce6-a7ab-3f9ce2415526 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b080eb92-fc72-4ce6-a7ab-3f9ce2415526|Type: DailyMed RefID: 948e0bab-6524-4b87-9853-1799d4415558 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=948e0bab-6524-4b87-9853-1799d4415558|Type: FDA RefID: 2a6afc4c-819d-4ba9-8040-4504519c116a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2a6afc4c-819d-4ba9-8040-4504519c116a|Type: FDA RefID: 96e931f5-51ae-4bdf-a441-bb0dd26d4c0e URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=96e931f5-51ae-4bdf-a441-bb0dd26d4c0e
CHEMBL1201867,CHEMBL1201867,FERUMOXYTOL,Black Box Warning,None,None,United States: None,None,None,None,
CHEMBL31,CHEMBL31,GATIFLOXACIN,Withdrawn,gastrointestinal toxicity,Increased risk of dysglycemia,United States: 2006,HP:0001943,Hypoglycemia,EFO:0011050,Type: USGPO RefID: FR-2014-07-02/pdf/2014-15371.pdf URL: https://www.govinfo.gov/content/pkg/FR-2014-07-02/pdf/2014-15371.pdf|Type: PubMed RefID: 21574210 URL: http://europepmc.org/abstract/MED/21574210|Type: USGPO RefID: FR-2014-07-02/pdf/2014-15371.pdf URL: https://www.govinfo.gov/content/pkg/FR-2014-07-02/pdf/2014-15371.pdf|Type: PubMed RefID: 21574210 URL: http://europepmc.org/abstract/MED/21574210
CHEMBL416,CHEMBL416,METHOXSALEN,Black Box Warning,carcinogenicity,None,United States: None,None,None,EFO:0011046,Type: DailyMed RefID: ae951dc4-9031-43bf-943c-cb2366951f23 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ae951dc4-9031-43bf-943c-cb2366951f23|Type: DailyMed RefID: c6432c42-e53d-4077-bf7b-f33349349de6 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c6432c42-e53d-4077-bf7b-f33349349de6|Type: DailyMed RefID: 28cdcef9-0623-4c5a-bd18-aa3d2a3d40f8 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=28cdcef9-0623-4c5a-bd18-aa3d2a3d40f8|Type: DailyMed RefID: a6ec8292-9189-4ebd-862a-e1725eb29eef URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a6ec8292-9189-4ebd-862a-e1725eb29eef
CHEMBL1463,CHEMBL1463,FLUCYTOSINE,Black Box Warning,None,None,United States: None,None,None,None,Type: DailyMed RefID: 5721b46a-4a9f-46c2-8804-a9bad4d5f80a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5721b46a-4a9f-46c2-8804-a9bad4d5f80a|Type: DailyMed RefID: 3f2f67a8-2d13-4a7c-8e90-8b625c6ed98e URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3f2f67a8-2d13-4a7c-8e90-8b625c6ed98e|Type: DailyMed RefID: fb604620-62ea-40cb-802b-bf301a4c6c5d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fb604620-62ea-40cb-802b-bf301a4c6c5d
CHEMBL1201132,CHEMBL895,NALBUPHINE,Black Box Warning,gastrointestinal toxicity,None,United States: None,None,None,EFO:0011050,Type: DailyMed RefID: 96128b54-24d6-88a3-e053-2a95a90a1c9c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=96128b54-24d6-88a3-e053-2a95a90a1c9c
CHEMBL796,CHEMBL796,METHYLPHENIDATE,Black Box Warning,misuse,None,United States: None,None,None,EFO:0011049,Type: DailyMed RefID: 2c312c31-3198-4775-91ab-294e0b4b9e7f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2c312c31-3198-4775-91ab-294e0b4b9e7f|Type: DailyMed RefID: 33f70f58-c871-42c8-8adb-345caeafefcd URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=33f70f58-c871-42c8-8adb-345caeafefcd|Type: FDA RefID: 7bcff873-1fc2-45bc-a8e4-5db4edeb9bfb URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7bcff873-1fc2-45bc-a8e4-5db4edeb9bfb|Type: DailyMed RefID: 2f321163-9d36-b90a-2145-c698e0d42d9d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2f321163-9d36-b90a-2145-c698e0d42d9d|Type: DailyMed RefID: 5c5051b2-6893-45c5-adf6-307206b05953 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5c5051b2-6893-45c5-adf6-307206b05953|Type: DailyMed RefID: b7941137-6f70-4501-9428-de726b3e7ae8 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b7941137-6f70-4501-9428-de726b3e7ae8|Type: DailyMed RefID: 167d6c89-747d-486d-969d-dcaeba48c178 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=167d6c89-747d-486d-969d-dcaeba48c178|Type: FDA RefID: 1bf37f9f-29cf-4b09-9c81-eb369e35a042 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1bf37f9f-29cf-4b09-9c81-eb369e35a042|Type: FDA RefID: 7124df7e-6273-a68d-6e35-dc06122d8686 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7124df7e-6273-a68d-6e35-dc06122d8686|Type: FDA RefID: 4f3c91e6-4576-4326-bdab-7d8fb7c09bb8 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4f3c91e6-4576-4326-bdab-7d8fb7c09bb8
CHEMBL1448187,CHEMBL726,FLUPHENAZINE,Black Box Warning,None,None,United States: None,None,None,None,Type: DailyMed RefID: 0860b3f3-3116-40f8-bcb0-e5c47731bdc8 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0860b3f3-3116-40f8-bcb0-e5c47731bdc8|Type: DailyMed RefID: d571f04f-6190-42f2-932c-5a075fd978b9 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d571f04f-6190-42f2-932c-5a075fd978b9|Type: DailyMed RefID: 33bffb02-f1cc-4554-a3b7-9f2291feb4ac URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=33bffb02-f1cc-4554-a3b7-9f2291feb4ac|Type: DailyMed RefID: 4ad994f7-0caf-40aa-8824-ff438f7fc366 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4ad994f7-0caf-40aa-8824-ff438f7fc366
CHEMBL1201607,CHEMBL1201607,NATALIZUMAB,Black Box Warning,infectious disease,None,United States: None,None,None,EFO:0005741,Type: DailyMed RefID: c5fdde91-1989-4dd2-9129-4f3323ea2962 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c5fdde91-1989-4dd2-9129-4f3323ea2962
CHEMBL418995,CHEMBL418995,AMINEPTINE,Withdrawn,dermatological toxicity,Abuse; Dependence; Severe Acne,"Thailand: 1999,United Arab Emirates: 1999,Vietnam: 1999,France: 1999",EFO:0003894,acne,EFO:0011048,Type: DOI RefID: 10.1177/009286150103500134 URL: https://doi.org/10.1177/009286150103500134
CHEMBL3989724,CHEMBL968,FLURAZEPAM,Black Box Warning,None,None,United States: None,None,None,None,Type: DailyMed RefID: 048f5b08-71ff-4b14-bafa-922ce27a6213 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=048f5b08-71ff-4b14-bafa-922ce27a6213|Type: DailyMed RefID: 2f2db2f5-49d3-4d47-a08a-628df49d2120 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2f2db2f5-49d3-4d47-a08a-628df49d2120
CHEMBL1200492,CHEMBL623,NEFAZODONE,Black Box Warning,hepatotoxicity,None,United States: None,None,None,EFO:0011052,Type: DailyMed RefID: 51ff7db5-aaf9-4c3c-86e6-958ebf16b60f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51ff7db5-aaf9-4c3c-86e6-958ebf16b60f|Type: DailyMed RefID: 0bd4c34a-4f43-4c84-8b98-1d074cba97d5 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0bd4c34a-4f43-4c84-8b98-1d074cba97d5
CHEMBL345524,CHEMBL345524,ANTRAFENINE,Withdrawn,None,Unspecific Experimental Toxicity,France: 1984,None,None,None,Type: DOI RefID: 10.1177/009286150103500134 URL: https://doi.org/10.1177/009286150103500134
CHEMBL754,CHEMBL666,FOSCARNET,Black Box Warning,neurotoxicity,None,United States: None,None,None,EFO:0011057,Type: DailyMed RefID: 90e3da4e-3b1f-428b-99ca-e4bed1c80028 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=90e3da4e-3b1f-428b-99ca-e4bed1c80028|Type: FDA RefID: 4c61e68e-f2d1-4998-aae7-62997971dab7 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4c61e68e-f2d1-4998-aae7-62997971dab7
CHEMBL57,CHEMBL57,NEVIRAPINE,Black Box Warning,dermatological toxicity,None,United States: None,None,None,EFO:0011048,Type: DailyMed RefID: effb86cc-4b80-4fac-aaa3-9f373b3d0f7d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=effb86cc-4b80-4fac-aaa3-9f373b3d0f7d|Type: DailyMed RefID: 397abf17-eb19-44b0-8b69-cddc72a0d752 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=397abf17-eb19-44b0-8b69-cddc72a0d752|Type: DailyMed RefID: 24fd285a-bec3-41b5-9026-b263da83c54f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=24fd285a-bec3-41b5-9026-b263da83c54f
CHEMBL2107857,CHEMBL2107857,METRELEPTIN,Black Box Warning,carcinogenicity,None,United States: None,None,None,EFO:0011046,Type: DailyMed RefID: c986f93b-855d-4ef0-b620-5d41a0513e48 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c986f93b-855d-4ef0-b620-5d41a0513e48
CHEMBL1200431,CHEMBL1200431,GADOPENTETATE DIMEGLUMINE,Black Box Warning,dermatological toxicity,None,United States: None,None,None,EFO:0011048,Type: DailyMed RefID: abef9e9b-a29f-4abe-aeff-88ae42648057 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=abef9e9b-a29f-4abe-aeff-88ae42648057
CHEMBL1162,CHEMBL1162,NORETHINDRONE,Black Box Warning,None,None,United States: None,None,None,None,Type: DailyMed RefID: af851d82-b30f-463b-9dba-0437225dc1ee URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=af851d82-b30f-463b-9dba-0437225dc1ee|Type: DailyMed RefID: c37c3d9f-8fdd-4e14-87d5-08d98cf5f61f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c37c3d9f-8fdd-4e14-87d5-08d98cf5f61f
CHEMBL802,CHEMBL802,MINOXIDIL,Black Box Warning,cardiotoxicity,None,United States: None,None,None,EFO:1001482,Type: DailyMed RefID: ab30461c-f8c8-409d-9e24-d58ed8a34873 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ab30461c-f8c8-409d-9e24-d58ed8a34873|Type: DailyMed RefID: 8f3800f0-b6da-4dfe-8c32-39bb5eb0262a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8f3800f0-b6da-4dfe-8c32-39bb5eb0262a|Type: DailyMed RefID: 0b4fc036-9497-442b-b629-c4b386932789 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0b4fc036-9497-442b-b629-c4b386932789|Type: DailyMed RefID: 02d7399f-94cc-f718-f214-587301edd138 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=02d7399f-94cc-f718-f214-587301edd138|Type: FDA RefID: 613efa07-0325-46f3-8046-fe0a2f327f8f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=613efa07-0325-46f3-8046-fe0a2f327f8f|Type: FDA RefID: 6277d0dc-ac63-4393-a8ef-5350d9808876 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6277d0dc-ac63-4393-a8ef-5350d9808876
CHEMBL2219415,CHEMBL2219415,GADOTERATE MEGLUMINE,Black Box Warning,dermatological toxicity,None,United States: None,None,None,EFO:0011048,Type: DailyMed RefID: 6f8c9fac-c995-4bf4-950d-ab89deb291b5 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6f8c9fac-c995-4bf4-950d-ab89deb291b5|Type: FDA RefID: e0655aac-9508-4141-94f5-fcca6af1c41d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e0655aac-9508-4141-94f5-fcca6af1c41d|Type: FDA RefID: c9e273b3-481f-4899-8913-95aaddcc7662 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c9e273b3-481f-4899-8913-95aaddcc7662
CHEMBL1743048,CHEMBL1743048,OBINUTUZUMAB,Black Box Warning,infectious disease,None,United States: None,None,None,EFO:0005741,Type: DailyMed RefID: df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=df12ceb2-5b4b-4ab5-a317-2a36bf2a3cda
CHEMBL1998966,CHEMBL1998966,PIFOXIME,Withdrawn,psychiatric toxicity,Neuropsychiatric Reaction,France: 1976,HP:0011446,Abnormality of higher mental function,EFO:0011059,Type: DOI RefID: 10.1177/009286150103500134 URL: https://doi.org/10.1177/009286150103500134
CHEMBL54,CHEMBL54,HALOPERIDOL,Black Box Warning,None,None,United States: None,None,None,None,Type: DailyMed RefID: 6ca34b20-df63-46a0-9d31-fe2bd3311a18 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6ca34b20-df63-46a0-9d31-fe2bd3311a18|Type: DailyMed RefID: 6824059a-c232-47f3-960e-c5bc962231da URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6824059a-c232-47f3-960e-c5bc962231da|Type: DailyMed RefID: 58fa9328-b1c7-407c-b215-9887db90cb94 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=58fa9328-b1c7-407c-b215-9887db90cb94|Type: DailyMed RefID: cd45c03b-f077-461d-a0e2-bdb987863c2f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cd45c03b-f077-461d-a0e2-bdb987863c2f|Type: DailyMed RefID: a9970612-0ab3-4a8b-ae84-231738d913a4 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a9970612-0ab3-4a8b-ae84-231738d913a4|Type: DailyMed RefID: 3766e48c-4bd3-448c-a526-06a347ea8f5a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3766e48c-4bd3-448c-a526-06a347ea8f5a
CHEMBL848,CHEMBL848,LENALIDOMIDE,Black Box Warning,hematological toxicity,None,United States: None,None,None,EFO:0011051,Type: DailyMed RefID: 5fa97bf5-28a2-48f1-8955-f56012d296be URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5fa97bf5-28a2-48f1-8955-f56012d296be|Type: FDA RefID: 1b2716cf-24b4-4157-a218-58ede63917bd URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b2716cf-24b4-4157-a218-58ede63917bd|Type: FDA RefID: ca8cc2cc-c856-e676-4f60-1e46d7b53d73 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ca8cc2cc-c856-e676-4f60-1e46d7b53d73
CHEMBL1712842,CHEMBL395110,MEPAZINE,Withdrawn,neurotoxicity,"associated with granulocytopenia, granulocytosis, paralytic ileus, urinary retention, seizures, hypotension, and jaundice",United States: 1970,HP:0001250,Seizure,EFO:0011057,Type: USGPO RefID: FR-1998-10-08/html/98-26923.htm URL: https://www.govinfo.gov/content/pkg/FR-1998-10-08/html/98-26923.htm
CHEMBL2216870,CHEMBL2216870,IDELALISIB,Black Box Warning,infectious disease,None,United States: None,None,None,EFO:0005741,Type: DailyMed RefID: efbdafa9-d18c-4e85-b4a2-1e620fc74e50 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=efbdafa9-d18c-4e85-b4a2-1e620fc74e50
CHEMBL848,CHEMBL848,LENALIDOMIDE,Black Box Warning,vascular toxicity,None,United States: None,None,None,EFO:0011062,Type: DailyMed RefID: 5fa97bf5-28a2-48f1-8955-f56012d296be URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5fa97bf5-28a2-48f1-8955-f56012d296be|Type: FDA RefID: 1b2716cf-24b4-4157-a218-58ede63917bd URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b2716cf-24b4-4157-a218-58ede63917bd|Type: FDA RefID: ca8cc2cc-c856-e676-4f60-1e46d7b53d73 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ca8cc2cc-c856-e676-4f60-1e46d7b53d73
